MOM_ID	SAS_ID	PROJECT	PREDECESSOR_MOM_ID	PREDECESSOR_SAS_ID	STORAGE_MANAGER	SPACE_USED	CHANNELWIDTH	MAX_EXPOSURE	MIN_EXPOSURE	NR_CORRELATED
628860	425671	LT5_006	628859	425669	CasaStorageManagers	0.01389441024	12207.03125	1502.0	1502.0	1
628862	425675	LT5_006	628861	425673	CasaStorageManagers	0.01389441024	12207.03125	1502.0	1502.0	1
628864	425679	LT5_006	628863	425677	CasaStorageManagers	0.01389441024	12207.03125	1502.0	1502.0	1
628866	425683	LT5_006	628865	425681	CasaStorageManagers	0.01389441024	12207.03125	1502.0	1502.0	1
628868	425687	LT5_006	628867	425685	CasaStorageManagers	0.01389441024	12207.03125	1502.0	1502.0	1
628870	425691	LT5_006	628869	425689	CasaStorageManagers	0.01389441024	12207.03125	1502.0	1502.0	1
628872	425695	LT5_006	628871	425693	CasaStorageManagers	0.01389441024	12207.03125	1502.0	1502.0	1
628874	425699	LT5_006	628873	425697	CasaStorageManagers	0.01389441024	12207.03125	1502.0	1502.0	1
628876	425703	LT5_006	628875	425701	CasaStorageManagers	0.01389441024	12207.03125	1502.0	1502.0	1
628878	425707	LT5_006	628877	425705	CasaStorageManagers	0.01389441024	12207.03125	1502.0	1502.0	1
628880	425711	LT5_006	628879	425709	CasaStorageManagers	0.01389441024	12207.03125	1502.0	1502.0	1
628882	425715	LT5_006	628881	425713	CasaStorageManagers	0.01389441024	12207.03125	1502.0	1502.0	1
628884	425719	LT5_006	628883	425717	CasaStorageManagers	0.01389441024	12207.03125	1502.0	1502.0	1
628886	425723	LT5_006	628885	425721	CasaStorageManagers	0.01389441024	12207.03125	1502.0	1502.0	1
628888	425727	LT5_006	628887	425725	CasaStorageManagers	0.01389441024	12207.03125	1502.0	1502.0	1
628890	425731	LT5_006	628889	425729	CasaStorageManagers	0.01389441024	12207.03125	1502.0	1502.0	1
628892	425735	LT5_006	628891	425733	CasaStorageManagers	0.01389441024	12207.03125	1502.0	1502.0	1
628894	425739	LT5_006	628893	425737	CasaStorageManagers	0.01389441024	12207.03125	1502.0	1502.0	1
628896	425743	LT5_006	628895	425741	CasaStorageManagers	0.01389441024	12207.03125	1502.0	1502.0	1
628898	425747	LT5_006	628897	425745	CasaStorageManagers	0.01389441024	12207.03125	1502.0	1502.0	1
628900	425751	LT5_006	628899	425749	CasaStorageManagers	0.01389441024	12207.03125	1502.0	1502.0	1
628902	425755	LT5_006	628901	425753	CasaStorageManagers	0.01389441024	12207.03125	1502.0	1502.0	1
628904	425759	LT5_006	628903	425757	CasaStorageManagers	0.01389441024	12207.03125	1502.0	1502.0	1
628906	425763	LT5_006	628905	425761	CasaStorageManagers	0.01389441024	12207.03125	1502.0	1502.0	1
628908	425767	LT5_006	628907	425765	CasaStorageManagers	0.01389441024	12207.03125	1502.0	1502.0	1
628910	425771	LT5_006	628909	425769	CasaStorageManagers	0.01389441024	12207.03125	1502.0	1502.0	1
628912	425775	LT5_006	628911	425773	CasaStorageManagers	0.01389441024	12207.03125	1502.0	1502.0	1
628914	425779	LT5_006	628913	425777	CasaStorageManagers	0.01389441024	12207.03125	1502.0	1502.0	1
628916	425783	LT5_006	628915	425781	CasaStorageManagers	0.01389441024	12207.03125	1502.0	1502.0	1
628918	425787	LT5_006	628917	425785	CasaStorageManagers	0.01389441024	12207.03125	1502.0	1502.0	1
628920	425791	LT5_006	628919	425789	CasaStorageManagers	0.01389441024	12207.03125	1502.0	1502.0	1
628922	425795	LT5_006	628921	425793	CasaStorageManagers	0.01389441024	12207.03125	1502.0	1502.0	1
628924	425799	LT5_006	628923	425797	CasaStorageManagers	0.01389441024	12207.03125	1502.0	1502.0	1
628926	425803	LT5_006	628925	425801	CasaStorageManagers	0.01389441024	12207.03125	1502.0	1502.0	1
628928	425807	LT5_006	628927	425805	CasaStorageManagers	0.01389441024	12207.03125	1502.0	1502.0	1
628930	425811	LT5_006	628929	425809	CasaStorageManagers	0.01389441024	12207.03125	1502.0	1502.0	1
630145	426596	LC5_022	630144	426594	CasaStorageManagers	0.1952182272	48828.125	1442.0	1442.0	403
630153	426608	LC5_022	630152	426606	CasaStorageManagers	0.19568770048	48828.125	1442.0	1442.0	404
630161	426620	LC5_022	630160	426618	CasaStorageManagers	0.19910944768	48828.125	1442.0	1442.0	411
630201	426680	LC5_022	630200	426678	CasaStorageManagers	0.19908786176	48828.125	1442.0	1442.0	411
631369	426834	LC5_020	631368	426832	CasaStorageManagers	0.0195190784	48828.125	841.0	841.0	8
631371	426838	LC5_020	631370	426836	CasaStorageManagers	0.0219589632	48828.125	841.0	841.0	9
631373	426842	LC5_020	631372	426840	CasaStorageManagers	0.0219589632	48828.125	841.0	841.0	9
631375	426846	LC5_020	631374	426844	CasaStorageManagers	0.0219589632	48828.125	841.0	841.0	9
631377	426850	LC5_020	631376	426848	CasaStorageManagers	0.0219589632	48828.125	841.0	841.0	9
631379	426854	LC5_020	631378	426852	CasaStorageManagers	0.0219589632	48828.125	841.0	841.0	9
636376	433182	LT5_006	636375	433180	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636378	433186	LT5_006	636377	433184	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636380	433190	LT5_006	636379	433188	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636382	433194	LT5_006	636381	433192	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636384	433198	LT5_006	636383	433196	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636386	433202	LT5_006	636385	433200	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636388	433206	LT5_006	636387	433204	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636390	433210	LT5_006	636389	433208	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636392	433214	LT5_006	636391	433212	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636394	433218	LT5_006	636393	433216	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636396	433222	LT5_006	636395	433220	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636398	433226	LT5_006	636397	433224	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636400	433230	LT5_006	636399	433228	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636402	433234	LT5_006	636401	433232	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636404	433238	LT5_006	636403	433236	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636406	433242	LT5_006	636405	433240	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636408	433246	LT5_006	636407	433244	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636410	433250	LT5_006	636409	433248	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636412	433254	LT5_006	636411	433252	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636414	433258	LT5_006	636413	433256	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636416	433262	LT5_006	636415	433260	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636418	433266	LT5_006	636417	433264	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636420	433270	LT5_006	636419	433268	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636422	433274	LT5_006	636421	433272	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636424	433278	LT5_006	636423	433276	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636426	433282	LT5_006	636425	433280	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636428	433286	LT5_006	636427	433284	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636430	433290	LT5_006	636429	433288	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636432	433294	LT5_006	636431	433292	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636434	433298	LT5_006	636433	433296	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636436	433302	LT5_006	636435	433300	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636438	433306	LT5_006	636437	433304	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636440	433310	LT5_006	636439	433308	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636442	433314	LT5_006	636441	433312	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636444	433318	LT5_006	636443	433316	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636446	433322	LT5_006	636445	433320	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636448	433326	LT5_006	636447	433324	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636450	433330	LT5_006	636449	433328	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636452	433334	LT5_006	636451	433332	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636454	433338	LT5_006	636453	433336	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636456	433342	LT5_006	636455	433340	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636458	433346	LT5_006	636457	433344	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636460	433350	LT5_006	636459	433348	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636462	433354	LT5_006	636461	433352	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636464	433358	LT5_006	636463	433356	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636466	433362	LT5_006	636465	433360	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636468	433366	LT5_006	636467	433364	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636470	433370	LT5_006	636469	433368	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636472	433374	LT5_006	636471	433372	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636474	433378	LT5_006	636473	433376	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636476	433382	LT5_006	636475	433380	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636478	433386	LT5_006	636477	433384	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636480	433390	LT5_006	636479	433388	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636482	433394	LT5_006	636481	433392	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636484	433398	LT5_006	636483	433396	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636486	433402	LT5_006	636485	433400	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636488	433406	LT5_006	636487	433404	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636490	433410	LT5_006	636489	433408	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636492	433414	LT5_006	636491	433412	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
636494	433418	LT5_006	636493	433416	CasaStorageManagers	0.01429899264	12207.03125	1502.0	1502.0	1
684900	522026	TESTpostNETRECONFIG	684899	522028	CasaStorageManagers	0.02241921024	48828.125	300.0	300.0	248
722377	552823	LC6_021	722376	552821	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722379	552827	LC6_021	722378	552825	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722381	552831	LC6_021	722380	552829	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722383	552835	LC6_021	722382	552833	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722385	552839	LC6_021	722384	552837	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722387	552843	LC6_021	722386	552841	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722389	552847	LC6_021	722388	552845	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722391	552851	LC6_021	722390	552849	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722393	552855	LC6_021	722392	552853	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722395	552859	LC6_021	722394	552857	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722397	552863	LC6_021	722396	552861	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722399	552867	LC6_021	722398	552865	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722401	552871	LC6_021	722400	552869	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722403	552875	LC6_021	722402	552873	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722405	552879	LC6_021	722404	552877	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722407	552883	LC6_021	722406	552881	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722409	552887	LC6_021	722408	552885	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722411	552891	LC6_021	722410	552889	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722413	552895	LC6_021	722412	552893	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722415	552899	LC6_021	722414	552897	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722417	552903	LC6_021	722416	552901	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722419	552907	LC6_021	722418	552905	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722421	552911	LC6_021	722420	552909	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722423	552915	LC6_021	722422	552913	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722425	552919	LC6_021	722424	552917	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722427	552923	LC6_021	722426	552921	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722429	552927	LC6_021	722428	552925	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722431	552931	LC6_021	722430	552929	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722433	552935	LC6_021	722432	552933	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722435	552939	LC6_021	722434	552937	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722437	552943	LC6_021	722436	552941	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722439	552947	LC6_021	722438	552945	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722441	552951	LC6_021	722440	552949	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722443	552955	LC6_021	722442	552953	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722445	552959	LC6_021	722444	552957	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722447	552963	LC6_021	722446	552961	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722449	552967	LC6_021	722448	552965	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722451	552971	LC6_021	722450	552969	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722453	552975	LC6_021	722452	552973	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722455	552979	LC6_021	722454	552977	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722457	552983	LC6_021	722456	552981	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722459	552987	LC6_021	722458	552985	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722461	552991	LC6_021	722460	552989	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722463	552995	LC6_021	722462	552993	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722465	552999	LC6_021	722464	552997	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722467	553003	LC6_021	722466	553001	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722469	553007	LC6_021	722468	553005	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722471	553011	LC6_021	722470	553009	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722473	553015	LC6_021	722472	553013	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722475	553019	LC6_021	722474	553017	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722477	553023	LC6_021	722476	553021	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722479	553881	LC6_021	722478	553883	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722481	553031	LC6_021	722480	553029	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722483	554105	LC6_021	722482	554107	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722485	554101	LC6_021	722484	554103	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722487	553043	LC6_021	722486	553041	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722489	553047	LC6_021	722488	553045	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722491	553051	LC6_021	722490	553049	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722493	553055	LC6_021	722492	553053	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
722495	553059	LC6_021	722494	553057	CasaStorageManagers	0.0038820352	12207.03125	1506.0	1506.0	1
724151	556499	LC6_021	724150	556497	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724153	556503	LC6_021	724152	556501	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724155	556507	LC6_021	724154	556505	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724157	556511	LC6_021	724156	556509	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724159	556515	LC6_021	724158	556513	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724161	556519	LC6_021	724160	556517	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724163	556523	LC6_021	724162	556521	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724165	556527	LC6_021	724164	556525	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724167	556531	LC6_021	724166	556529	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724169	556535	LC6_021	724168	556533	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724173	556543	LC6_021	724172	556541	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724175	556547	LC6_021	724174	556545	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724177	556551	LC6_021	724176	556549	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724179	556555	LC6_021	724178	556553	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724181	556559	LC6_021	724180	556557	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724183	556563	LC6_021	724182	556561	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724185	556567	LC6_021	724184	556565	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724187	556571	LC6_021	724186	556569	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724191	556579	LC6_021	724190	556577	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724193	556583	LC6_021	724192	556581	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724195	556587	LC6_021	724194	556585	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724199	556595	LC6_021	724198	556593	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724201	556599	LC6_021	724200	556597	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724209	556615	LC6_021	724208	556613	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724215	556627	LC6_021	724214	556625	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724217	556631	LC6_021	724216	556629	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724219	556635	LC6_021	724218	556633	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724221	556639	LC6_021	724220	556637	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724223	556643	LC6_021	724222	556641	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724225	556647	LC6_021	724224	556645	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724227	556651	LC6_021	724226	556649	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724233	556663	LC6_021	724232	556661	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724235	556667	LC6_021	724234	556665	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724237	556671	LC6_021	724236	556669	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724239	556675	LC6_021	724238	556673	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724241	556679	LC6_021	724240	556677	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724243	556683	LC6_021	724242	556681	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724245	556687	LC6_021	724244	556685	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724249	556695	LC6_021	724248	556693	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724251	556699	LC6_021	724250	556697	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724253	556703	LC6_021	724252	556701	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724255	556707	LC6_021	724254	556705	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724257	556711	LC6_021	724256	556709	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724259	556715	LC6_021	724258	556713	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724261	556719	LC6_021	724260	556717	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724265	556727	LC6_021	724264	556725	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
724267	556731	LC6_021	724266	556729	CasaStorageManagers	0.00325238784	12207.03125	1506.0	1506.0	1
757913	568767	TESTpostNETRECONFIG	757912	568765	CasaStorageManagers	0.02241939456	48828.125	300.0	300.0	248